# energy/N    magnetization    seed 
-0.5368    -0.0032    1692387986.7487042 
-0.5164    0.0008    1692387986.7540536 
-0.5552    -0.0272    1692387986.7596056 
-0.5228    0.0184    1692387986.7650545 
-0.482    0.0104    1692387986.7703896 
-0.5004    0.0072    1692387986.7757368 
-0.4504    0.0256    1692387986.7812219 
-0.5112    0.016    1692387986.7865992 
-0.4952    -0.0416    1692387986.7920675 
-0.5604    0.004    1692387986.7975664 
-0.5252    -0.0072    1692387986.802965 
-0.5152    -0.0304    1692387986.808297 
-0.484    -0.0096    1692387986.813761 
-0.4812    -0.0312    1692387986.819138 
-0.5124    -0.0232    1692387986.824505 
-0.498    0.0104    1692387986.8299592 
-0.4516    -0.004    1692387986.8353546 
-0.5352    0.0    1692387986.8407085 
-0.528    -0.0144    1692387986.846157 
-0.5156    0.0024    1692387986.8515728 
-0.5032    0.0096    1692387986.8570206 
-0.512    0.0048    1692387986.8625152 
-0.4388    -0.02    1692387986.868031 
-0.5024    0.0368    1692387986.8734818 
-0.5556    -0.0408    1692387986.8790202 
-0.456    -0.0304    1692387986.8845284 
-0.478    0.0008    1692387986.890054 
-0.5212    -0.0104    1692387986.8956563 
-0.4568    -0.0224    1692387986.901267 
-0.5164    -0.0296    1692387986.9068165 
-0.5248    -0.0336    1692387986.9124172 
-0.49    0.004    1692387986.9179492 
-0.4688    0.0016    1692387986.9233823 
-0.478    0.0008    1692387986.9288828 
-0.4632    0.0096    1692387986.9343724 
-0.4884    -0.0008    1692387986.9398372 
-0.4488    0.0256    1692387986.9453084 
-0.4688    0.0208    1692387986.9507146 
-0.5468    -0.0216    1692387986.9562254 
-0.5152    0.0144    1692387986.9616883 
-0.5024    -0.0176    1692387986.9671862 
-0.5072    0.0112    1692387986.9726837 
-0.4736    -0.0272    1692387986.9781947 
-0.4612    -0.02    1692387986.9837031 
-0.4308    -0.0136    1692387986.9891627 
-0.5264    -0.0272    1692387986.9946437 
-0.4604    0.0104    1692387987.0001311 
-0.4836    -0.0264    1692387987.0056248 
-0.444    0.0064    1692387987.0111961 
-0.4916    0.02    1692387987.016697 
-0.4428    -0.0216    1692387987.022084 
-0.5276    0.02    1692387987.0276024 
-0.5156    0.0232    1692387987.0330775 
-0.5252    -0.0344    1692387987.038448 
-0.4864    -0.008    1692387987.043967 
-0.458    0.0008    1692387987.0494425 
-0.51    -0.0072    1692387987.0547862 
-0.57    -0.0184    1692387987.0601635 
-0.4996    0.02    1692387987.0656686 
-0.4548    0.0072    1692387987.0710452 
-0.508    0.0192    1692387987.0764275 
-0.5044    -0.012    1692387987.0819502 
-0.504    0.0112    1692387987.087366 
-0.5596    -0.0232    1692387987.092724 
-0.5016    -0.0192    1692387987.098281 
-0.4644    0.012    1692387987.1037898 
-0.5072    -0.0112    1692387987.1091986 
-0.4464    0.0016    1692387987.1147316 
-0.4992    0.0432    1692387987.12021 
-0.498    0.0216    1692387987.1257815 
-0.522    0.02    1692387987.1315973 
-0.4536    -0.032    1692387987.1371424 
-0.5664    -0.0208    1692387987.142626 
-0.488    0.0144    1692387987.1481423 
-0.4904    0.0352    1692387987.1535804 
-0.4944    0.0176    1692387987.1590953 
-0.5292    -0.0264    1692387987.164588 
-0.4796    0.004    1692387987.1700952 
-0.5096    -0.0256    1692387987.1755195 
-0.4556    0.0408    1692387987.181064 
-0.498    0.0008    1692387987.186547 
-0.5068    0.0312    1692387987.192005 
-0.512    -0.0176    1692387987.1975276 
-0.484    -0.048    1692387987.2030125 
-0.4456    -0.0064    1692387987.2084966 
-0.4656    -0.0368    1692387987.2139487 
-0.524    -0.016    1692387987.219455 
-0.4964    0.0232    1692387987.2248702 
-0.5148    -0.0184    1692387987.2303464 
-0.4844    0.0312    1692387987.235864 
-0.4876    0.0296    1692387987.2412918 
-0.45    -0.012    1692387987.2467017 
-0.5384    0.0256    1692387987.2521718 
-0.5016    0.016    1692387987.2575767 
-0.5552    0.0368    1692387987.2630491 
-0.4488    -0.0096    1692387987.2685025 
-0.4944    -0.0016    1692387987.273871 
-0.504    -0.008    1692387987.279277 
-0.5456    -0.0272    1692387987.2847154 
-0.4596    0.0056    1692387987.2900753 
-0.4892    -0.0168    1692387987.2955027 
-0.5008    0.0048    1692387987.3010354 
-0.4592    0.0336    1692387987.3064253 
-0.5236    0.0184    1692387987.3119445 
-0.5236    -0.0184    1692387987.3174345 
-0.4696    0.0352    1692387987.3228278 
-0.49    -0.0264    1692387987.3283157 
-0.5184    0.0176    1692387987.3338284 
-0.5252    0.0024    1692387987.3392985 
-0.452    -0.0064    1692387987.3446643 
-0.5448    -0.016    1692387987.3501532 
-0.5052    -0.0088    1692387987.3555884 
-0.474    -0.0072    1692387987.3610344 
-0.51    -0.012    1692387987.3665245 
-0.4264    -0.0416    1692387987.3719192 
-0.4748    -0.0104    1692387987.3772833 
-0.4632    0.0192    1692387987.3827932 
-0.4684    0.012    1692387987.388159 
-0.5588    -0.0216    1692387987.3935003 
-0.492    0.0064    1692387987.3989794 
-0.5124    -0.004    1692387987.404329 
-0.4824    0.0064    1692387987.4096918 
-0.5416    -0.0192    1692387987.4151778 
-0.4828    0.0024    1692387987.4206471 
-0.4472    0.0    1692387987.4260008 
-0.5104    -0.0304    1692387987.43147 
-0.51    -0.0248    1692387987.4368541 
-0.5332    -0.004    1692387987.442346 
-0.4912    -0.0016    1692387987.4480543 
-0.4936    -0.016    1692387987.4538975 
-0.5012    -0.0184    1692387987.459842 
-0.4808    0.0032    1692387987.4656687 
-0.5048    0.0    1692387987.471561 
-0.4944    -0.0016    1692387987.4771695 
-0.4968    0.0192    1692387987.4830487 
-0.4952    0.0032    1692387987.4889386 
-0.4788    -0.0232    1692387987.4948173 
-0.4912    -0.008    1692387987.5005944 
-0.4768    0.024    1692387987.5063288 
-0.5408    0.0272    1692387987.5119734 
-0.4824    0.0032    1692387987.517546 
-0.4908    0.0056    1692387987.5233629 
-0.4904    0.0032    1692387987.528954 
-0.4996    -0.0088    1692387987.5346122 
-0.54    -0.0128    1692387987.5402591 
-0.484    0.0064    1692387987.5458536 
-0.57    -0.0568    1692387987.5515325 
-0.5272    0.0    1692387987.557139 
-0.5176    0.0192    1692387987.5627124 
-0.5016    0.0096    1692387987.5683215 
-0.5024    -0.0144    1692387987.573854 
-0.5128    0.0032    1692387987.579307 
-0.5036    -0.0216    1692387987.5848386 
-0.518    -0.0008    1692387987.5903864 
-0.484    0.0064    1692387987.5958464 
-0.468    0.0064    1692387987.6015513 
-0.4648    -0.0128    1692387987.6070223 
-0.4944    0.0112    1692387987.6124198 
-0.5332    -0.0072    1692387987.6180596 
-0.4992    -0.0016    1692387987.6235666 
-0.4852    0.004    1692387987.6289368 
-0.5092    0.0392    1692387987.6346107 
-0.5076    0.0088    1692387987.6401265 
-0.5484    -0.0248    1692387987.6454718 
-0.5216    -0.0304    1692387987.6510642 
-0.4748    -0.0248    1692387987.6565623 
-0.5272    0.0352    1692387987.6619186 
-0.4556    0.004    1692387987.6674378 
-0.5092    -0.004    1692387987.67291 
-0.5272    0.0064    1692387987.6782625 
-0.5256    0.0128    1692387987.6837986 
-0.5276    -0.0056    1692387987.6892557 
-0.48    0.0208    1692387987.6946669 
-0.5364    -0.012    1692387987.7002847 
-0.5216    0.0336    1692387987.7056446 
-0.4868    0.0248    1692387987.7109852 
-0.4624    0.0112    1692387987.7164862 
-0.54    -0.016    1692387987.721929 
-0.4652    0.0328    1692387987.727309 
-0.5392    0.0048    1692387987.7327583 
-0.4736    0.0208    1692387987.7381372 
-0.4924    0.0184    1692387987.7436466 
-0.5108    0.0312    1692387987.749089 
-0.5104    -0.0176    1692387987.7544448 
-0.5296    -0.0016    1692387987.759832 
-0.5144    -0.0064    1692387987.765231 
-0.4724    0.0136    1692387987.7705557 
-0.4872    0.0096    1692387987.7759542 
-0.4964    -0.0024    1692387987.7815526 
-0.5532    0.0072    1692387987.7871401 
-0.4204    0.0152    1692387987.7926238 
-0.518    0.0168    1692387987.7982168 
-0.5404    -0.0008    1692387987.803732 
-0.5    -0.0192    1692387987.8092344 
-0.4948    -0.0072    1692387987.8147674 
-0.5188    0.012    1692387987.8203225 
-0.4696    0.0064    1692387987.8257062 
-0.4752    0.024    1692387987.8311777 
-0.5048    -0.0192    1692387987.8366106 
-0.5196    0.0152    1692387987.841997 
-0.4368    -0.0176    1692387987.8475041 
-0.4748    -0.0072    1692387987.8530314 
-0.4704    0.0016    1692387987.858458 
-0.4648    -0.016    1692387987.8640103 
-0.518    -0.0104    1692387987.8694756 
-0.4776    0.0    1692387987.8748338 
-0.4908    -0.0136    1692387987.8802598 
-0.5036    -0.036    1692387987.8857112 
-0.5268    0.012    1692387987.891092 
-0.4816    0.0176    1692387987.896471 
-0.508    0.0128    1692387987.9020014 
-0.4968    -0.0064    1692387987.9074087 
-0.504    0.0368    1692387987.9127657 
-0.496    -0.0048    1692387987.9182758 
-0.4928    -0.0208    1692387987.9236841 
-0.5076    -0.0008    1692387987.9290454 
-0.4776    -0.032    1692387987.9345577 
-0.5096    0.016    1692387987.9399288 
-0.5348    0.012    1692387987.945275 
-0.4824    0.0256    1692387987.9507627 
-0.534    -0.0344    1692387987.9561334 
-0.5072    0.0048    1692387987.9614785 
-0.5    -0.032    1692387987.9669774 
-0.4976    -0.0496    1692387987.9723914 
-0.4892    0.0248    1692387987.9777846 
-0.4852    0.0296    1692387987.983265 
-0.4812    0.0216    1692387987.9886374 
-0.4772    -0.0152    1692387987.9940004 
-0.55    -0.004    1692387987.999497 
-0.4688    -0.024    1692387988.004975 
-0.5392    0.0048    1692387988.0103452 
-0.5264    -0.0016    1692387988.0157886 
-0.4752    0.0048    1692387988.0212133 
-0.522    -0.0008    1692387988.026571 
-0.5236    0.02    1692387988.0320358 
-0.498    -0.0168    1692387988.0374672 
-0.4844    -0.004    1692387988.0428147 
-0.4644    -0.0008    1692387988.0482464 
-0.4884    -0.004    1692387988.0536916 
-0.584    -0.0496    1692387988.0590734 
-0.5512    -0.048    1692387988.0644984 
-0.5372    -0.012    1692387988.069966 
-0.5016    -0.032    1692387988.0753262 
-0.5176    -0.0128    1692387988.0807753 
-0.47    -0.0232    1692387988.0862439 
-0.4692    -0.0056    1692387988.0916173 
-0.4788    0.004    1692387988.0970428 
-0.4928    0.008    1692387988.1025848 
-0.4696    -0.0032    1692387988.1079648 
-0.4892    -0.0104    1692387988.1134467 
-0.4956    -0.0136    1692387988.1192584 
-0.482    -0.0168    1692387988.1250272 
-0.526    -0.0104    1692387988.1306262 
-0.5264    -0.008    1692387988.1361377 
-0.4924    0.0216    1692387988.141494 
-0.5172    0.0056    1692387988.146853 
-0.538    0.012    1692387988.1523514 
-0.5492    -0.0472    1692387988.157913 
-0.522    -0.0088    1692387988.1636362 
-0.51    -0.0056    1692387988.1692631 
-0.4996    0.0344    1692387988.1747887 
-0.5064    0.0096    1692387988.1802247 
-0.5092    0.0248    1692387988.1856928 
-0.4384    0.0208    1692387988.191125 
-0.5072    -0.0112    1692387988.19662 
-0.4696    -0.016    1692387988.2021484 
-0.494    0.0184    1692387988.2075613 
-0.494    -0.0056    1692387988.2129343 
-0.492    -0.032    1692387988.2184145 
-0.5116    0.0056    1692387988.2237887 
-0.5088    -0.0144    1692387988.229142 
-0.4644    -0.0024    1692387988.23479 
-0.4896    0.0208    1692387988.2402883 
-0.4848    0.0048    1692387988.2457085 
-0.4608    -0.0272    1692387988.2512753 
-0.518    0.0376    1692387988.256806 
-0.4992    -0.0112    1692387988.2621987 
-0.5248    -0.0112    1692387988.2677443 
-0.4772    0.0264    1692387988.2731116 
-0.4668    -0.0024    1692387988.278484 
-0.444    -0.0064    1692387988.2839394 
-0.5104    -0.0208    1692387988.289349 
-0.4328    0.0256    1692387988.2947142 
-0.458    -0.0264    1692387988.300156 
-0.5056    0.008    1692387988.3055563 
-0.5016    0.0064    1692387988.3109381 
-0.4988    0.0136    1692387988.3163614 
-0.4868    0.0072    1692387988.321775 
-0.54    -0.0064    1692387988.3271315 
-0.5636    -0.0312    1692387988.33258 
-0.4556    0.0184    1692387988.3379838 
-0.5184    -0.0112    1692387988.343403 
-0.4776    0.0064    1692387988.3487942 
-0.4736    0.0144    1692387988.3542416 
-0.4444    0.0312    1692387988.3596191 
-0.534    0.0168    1692387988.364996 
-0.5272    0.0    1692387988.3704658 
-0.5304    -0.0064    1692387988.3758843 
-0.5172    -0.0056    1692387988.3812473 
-0.5088    0.04    1692387988.3867433 
-0.5164    0.004    1692387988.3921914 
-0.506    0.0248    1692387988.3975627 
-0.5108    -0.0248    1692387988.403076 
-0.5144    0.0096    1692387988.4085488 
-0.4704    -0.0272    1692387988.4138734 
-0.5016    -0.0224    1692387988.4193828 
-0.4704    0.0048    1692387988.4247353 
-0.5156    0.0168    1692387988.4301279 
-0.5148    0.012    1692387988.4356194 
-0.546    -0.0248    1692387988.4410436 
-0.5088    -0.0176    1692387988.4464085 
-0.5392    0.0272    1692387988.451881 
-0.4888    -0.0032    1692387988.4573503 
-0.4728    0.0064    1692387988.4627717 
-0.4472    0.016    1692387988.4682746 
-0.5244    -0.004    1692387988.4737334 
-0.4544    0.008    1692387988.4791188 
-0.5052    0.0328    1692387988.4845588 
-0.5328    0.0208    1692387988.489973 
-0.4808    -0.0128    1692387988.495374 
-0.5156    0.0008    1692387988.5008068 
-0.5332    0.0056    1692387988.506228 
-0.5024    0.0016    1692387988.5115755 
-0.4728    -0.016    1692387988.51701 
-0.5304    -0.0192    1692387988.52242 
-0.4536    -0.0032    1692387988.5278018 
-0.4916    -0.0312    1692387988.53321 
-0.4784    -0.0016    1692387988.538688 
-0.5032    0.0064    1692387988.5440323 
-0.4476    -0.0136    1692387988.5494387 
-0.4944    0.0048    1692387988.554895 
-0.4776    0.016    1692387988.5603163 
-0.5356    0.0264    1692387988.565686 
-0.4188    0.0344    1692387988.5711854 
-0.4492    0.004    1692387988.5766056 
-0.4984    0.0064    1692387988.581985 
-0.502    0.004    1692387988.5874486 
-0.4964    -0.0216    1692387988.5928261 
-0.5324    -0.0104    1692387988.5981824 
-0.4924    -0.0056    1692387988.6037073 
-0.4892    0.0104    1692387988.609154 
-0.4752    -0.008    1692387988.6145434 
-0.4928    0.0304    1692387988.6200573 
-0.5128    0.0256    1692387988.6255085 
-0.4936    0.0064    1692387988.630856 
-0.5208    -0.0096    1692387988.6362894 
-0.4992    0.024    1692387988.6418025 
-0.5292    0.0184    1692387988.6471863 
-0.4984    0.0192    1692387988.652732 
-0.4788    0.0264    1692387988.658131 
-0.5536    -0.024    1692387988.6635654 
-0.4896    -0.0112    1692387988.6690924 
-0.4964    -0.0168    1692387988.6744719 
-0.5308    -0.0024    1692387988.6798344 
-0.432    0.0208    1692387988.6852434 
-0.4856    0.0384    1692387988.6906524 
-0.5176    0.0192    1692387988.6960151 
-0.4884    -0.0232    1692387988.7014453 
-0.468    0.0448    1692387988.706844 
-0.5408    0.0144    1692387988.712199 
-0.464    -0.0016    1692387988.71762 
-0.4488    -0.0256    1692387988.723077 
-0.4964    -0.0488    1692387988.72845 
-0.5104    0.0048    1692387988.73391 
-0.5232    0.008    1692387988.7393773 
-0.488    -0.008    1692387988.744769 
-0.5172    0.0168    1692387988.7501385 
-0.4876    -0.02    1692387988.7556024 
-0.5104    -0.0048    1692387988.7609584 
-0.506    -0.0072    1692387988.7663426 
-0.5344    -0.0048    1692387988.7718449 
-0.516    -0.0064    1692387988.7772336 
-0.492    -0.0032    1692387988.7825768 
-0.4752    0.0272    1692387988.7881126 
-0.4836    0.0024    1692387988.7935464 
-0.4984    -0.016    1692387988.7989826 
-0.448    -0.024    1692387988.8045204 
-0.4516    -0.0296    1692387988.8098702 
-0.5076    -0.0232    1692387988.8152714 
-0.5628    0.0104    1692387988.820771 
-0.4952    0.0    1692387988.8261225 
-0.4812    0.0008    1692387988.8314726 
-0.4904    -0.0384    1692387988.8370883 
-0.5152    0.0432    1692387988.8426156 
-0.5048    -0.0192    1692387988.847956 
-0.4972    -0.0152    1692387988.853426 
-0.4376    -0.0064    1692387988.8587945 
-0.4864    0.0112    1692387988.864176 
-0.5204    -0.0024    1692387988.869619 
-0.49    0.0152    1692387988.8750432 
-0.4664    0.0192    1692387988.8804207 
-0.508    -0.016    1692387988.8858924 
-0.5056    -0.0048    1692387988.891372 
-0.4708    0.0072    1692387988.896741 
-0.4888    -0.0416    1692387988.9021983 
-0.494    -0.0088    1692387988.9076133 
-0.4424    0.0352    1692387988.9129713 
-0.5364    0.0264    1692387988.9184225 
-0.488    -0.0048    1692387988.9238863 
-0.534    0.0008    1692387988.929246 
-0.5028    -0.0104    1692387988.9346418 
-0.4324    0.0232    1692387988.940115 
-0.4784    -0.0336    1692387988.9454587 
-0.5036    -0.0104    1692387988.9510174 
-0.452    -0.0096    1692387988.956485 
-0.5024    -0.0336    1692387988.9618373 
-0.5008    -0.0016    1692387988.9672306 
-0.5192    0.0064    1692387988.9727647 
-0.5032    -0.0128    1692387988.9781013 
-0.506    -0.0072    1692387988.9835062 
-0.514    -0.0072    1692387988.9890091 
-0.5056    0.0208    1692387988.9944236 
-0.5056    0.0016    1692387988.9997842 
-0.49    -0.0008    1692387989.005294 
-0.526    0.0008    1692387989.0106368 
-0.5052    0.02    1692387989.0160637 
-0.5012    0.0232    1692387989.0215652 
-0.4528    -0.0112    1692387989.0269709 
-0.4968    0.0    1692387989.0323691 
-0.4572    -0.0232    1692387989.0378485 
-0.4624    -0.0048    1692387989.0432339 
-0.4972    0.0264    1692387989.048759 
-0.4724    0.0008    1692387989.0542698 
-0.5052    0.004    1692387989.0601482 
-0.4604    -0.0008    1692387989.065707 
-0.4992    0.0208    1692387989.071272 
-0.5    0.0032    1692387989.0767982 
-0.4644    -0.0056    1692387989.082252 
-0.4548    0.0136    1692387989.0877604 
-0.4816    -0.024    1692387989.093153 
-0.504    -0.0016    1692387989.098509 
-0.518    0.02    1692387989.1039848 
-0.4936    0.0032    1692387989.1094415 
-0.5088    -0.0048    1692387989.1148717 
-0.5132    -0.0248    1692387989.1204057 
-0.5372    -0.0168    1692387989.125838 
-0.518    0.0168    1692387989.1311865 
-0.492    -0.0032    1692387989.1366165 
-0.514    -0.0104    1692387989.1420443 
-0.4808    0.0256    1692387989.1474202 
-0.5188    0.0184    1692387989.152865 
-0.4316    0.012    1692387989.1583393 
-0.5044    0.0104    1692387989.163711 
-0.5044    -0.0024    1692387989.1691847 
-0.474    0.0328    1692387989.174648 
-0.5336    -0.0128    1692387989.180024 
-0.5528    -0.0416    1692387989.185501 
-0.5364    -0.0088    1692387989.1909642 
-0.5432    -0.0192    1692387989.196315 
-0.4632    0.0032    1692387989.2017314 
-0.4536    -0.0576    1692387989.2071772 
-0.5112    0.0032    1692387989.2125182 
-0.5004    0.0264    1692387989.2178779 
-0.488    -0.008    1692387989.2233574 
-0.5004    -0.004    1692387989.2287257 
-0.506    0.0072    1692387989.234068 
-0.5468    -0.036    1692387989.2395563 
-0.4584    -0.0032    1692387989.2449298 
-0.4552    -0.032    1692387989.2502773 
-0.5004    -0.004    1692387989.2557817 
-0.5188    0.0328    1692387989.261157 
-0.5128    0.0032    1692387989.2665336 
-0.5236    -0.0168    1692387989.2719822 
-0.5252    0.028    1692387989.277382 
-0.5752    0.0544    1692387989.282709 
-0.5348    0.0312    1692387989.288205 
-0.5372    -0.0056    1692387989.293584 
-0.5204    0.0184    1692387989.2989411 
-0.4792    -0.0128    1692387989.3043983 
-0.4856    0.0032    1692387989.309795 
-0.506    0.0184    1692387989.3151479 
-0.5    0.016    1692387989.3205593 
-0.5176    0.0384    1692387989.3261 
-0.5212    -0.0008    1692387989.3315356 
-0.5372    -0.0168    1692387989.3369613 
-0.4948    -0.0056    1692387989.3423944 
-0.5    -0.0256    1692387989.3477397 
-0.514    0.012    1692387989.353185 
-0.4812    -0.0088    1692387989.358594 
-0.5396    0.06    1692387989.3639374 
-0.4868    -0.0056    1692387989.3693366 
-0.5232    -0.0304    1692387989.374777 
-0.4928    -0.0144    1692387989.3801455 
-0.5432    -0.0032    1692387989.3855374 
-0.5084    -0.0056    1692387989.3909981 
-0.4456    0.0224    1692387989.3963537 
-0.5556    -0.012    1692387989.4017024 
-0.5492    -0.0152    1692387989.4072192 
-0.5496    0.0096    1692387989.4126947 
-0.4952    -0.0128    1692387989.4181197 
-0.446    0.0152    1692387989.423603 
-0.548    0.016    1692387989.4289994 
-0.4804    0.0152    1692387989.4343407 
-0.5168    -0.0048    1692387989.4398768 
-0.4912    -0.0016    1692387989.4452388 
-0.4896    -0.0336    1692387989.4506264 
-0.5456    0.0144    1692387989.4560966 
-0.4696    0.0032    1692387989.4614756 
-0.4992    0.0144    1692387989.466812 
-0.514    0.0056    1692387989.4723513 
-0.4976    -0.0272    1692387989.4777634 
-0.4476    -0.004    1692387989.4831445 
-0.4724    0.0008    1692387989.4885845 
-0.5336    0.0128    1692387989.4939973 
-0.4836    -0.0152    1692387989.4993577 
-0.4592    0.0144    1692387989.5048103 
-0.4916    -0.0232    1692387989.5102124 
-0.5204    0.0312    1692387989.5156157 
-0.5028    -0.004    1692387989.5210168 
-0.4964    0.0056    1692387989.5264583 
-0.5212    0.0264    1692387989.5318017 
-0.5092    -0.0088    1692387989.53725 
-0.5232    0.0112    1692387989.542804 
-0.4664    0.0384    1692387989.548351 
-0.53    -0.02    1692387989.5538132 
-0.5428    -0.0168    1692387989.5593047 
-0.4456    -0.0128    1692387989.5646605 
-0.5084    -0.0136    1692387989.5701406 
-0.5008    -0.0016    1692387989.5757039 
-0.5224    -0.0416    1692387989.5811105 
-0.474    -0.0264    1692387989.5865288 
-0.5104    0.024    1692387989.592009 
-0.4892    -0.0008    1692387989.5974512 
-0.4916    0.0024    1692387989.6028388 
-0.4816    -0.0272    1692387989.608321 
-0.5184    0.0048    1692387989.6136897 
-0.5336    -0.0224    1692387989.6190207 
-0.516    -0.0224    1692387989.6245453 
-0.4908    0.0088    1692387989.6299024 
-0.5084    -0.004    1692387989.6352859 
-0.4996    -0.0152    1692387989.6408663 
-0.4948    -0.0408    1692387989.6463897 
-0.514    -0.0344    1692387989.651777 
-0.524    -0.0096    1692387989.6572907 
-0.4572    -0.0152    1692387989.6626663 
-0.5296    -0.0112    1692387989.6680653 
-0.5328    -0.0208    1692387989.6735272 
-0.5244    0.0088    1692387989.6788876 
-0.4716    -0.0104    1692387989.6842546 
-0.4872    -0.0096    1692387989.6897287 
-0.512    0.024    1692387989.695116 
-0.4964    0.0232    1692387989.7004595 
-0.4968    0.016    1692387989.7058756 
-0.4552    0.0224    1692387989.7113087 
-0.4732    -0.0248    1692387989.7166803 
-0.53    0.0312    1692387989.7221553 
-0.5556    0.004    1692387989.727588 
-0.5048    -0.0128    1692387989.732971 
-0.48    -0.024    1692387989.7383957 
-0.44    -0.0176    1692387989.7438407 
-0.518    -0.0072    1692387989.7491894 
-0.534    -0.0008    1692387989.754629 
-0.5216    -0.0144    1692387989.7600992 
-0.5056    -0.0304    1692387989.7654722 
-0.46    0.0064    1692387989.7708726 
-0.5044    -0.0072    1692387989.7763598 
-0.5128    -0.0448    1692387989.7817166 
-0.5156    -0.0184    1692387989.7871785 
-0.5236    -0.0312    1692387989.7926202 
-0.5272    0.0224    1692387989.798008 
-0.5448    0.0288    1692387989.803381 
-0.4568    -0.0256    1692387989.808892 
-0.5336    0.016    1692387989.8142736 
-0.4616    -0.0192    1692387989.819651 
-0.5084    -0.012    1692387989.8251653 
-0.5108    -0.0232    1692387989.8305254 
-0.4972    -0.0136    1692387989.8359077 
-0.5256    0.0    1692387989.8414369 
-0.4976    0.0016    1692387989.84681 
-0.4704    -0.0112    1692387989.8521693 
-0.56    0.0176    1692387989.8576467 
-0.4832    0.0176    1692387989.8630233 
-0.4708    -0.036    1692387989.868367 
-0.502    -0.0104    1692387989.8738456 
-0.4612    0.0008    1692387989.8792353 
-0.4656    0.0208    1692387989.8846111 
-0.4764    -0.0024    1692387989.890039 
-0.4936    0.016    1692387989.8954363 
-0.4716    0.0152    1692387989.9007957 
-0.5    -0.0032    1692387989.9064188 
-0.4844    -0.0072    1692387989.9119475 
-0.5172    -0.0056    1692387989.917311 
-0.5264    -0.0144    1692387989.9229007 
-0.4784    0.0304    1692387989.9288704 
-0.4752    -0.0112    1692387989.9346187 
-0.5272    -0.0128    1692387989.9402475 
-0.4824    0.048    1692387989.9458413 
-0.5264    -0.0144    1692387989.9514825 
-0.4668    -0.0104    1692387989.9570804 
-0.4664    0.0    1692387989.9626627 
-0.5248    0.0144    1692387989.9682171 
-0.5208    -0.0192    1692387989.9737198 
-0.5396    0.0376    1692387989.9791245 
-0.4956    -0.0024    1692387989.984566 
-0.472    -0.0208    1692387989.9900584 
-0.482    0.0056    1692387989.9954536 
-0.5344    -0.0048    1692387990.0007882 
-0.5216    -0.0016    1692387990.0062604 
-0.4824    -0.0224    1692387990.0117526 
-0.482    0.0184    1692387990.0171287 
-0.4996    0.0296    1692387990.0225499 
-0.5016    0.0288    1692387990.0280719 
-0.5208    -0.0224    1692387990.0336096 
-0.4724    0.0248    1692387990.0391238 
-0.5436    0.052    1692387990.0445714 
-0.452    -0.0224    1692387990.05004 
-0.5044    -0.0264    1692387990.055502 
-0.4744    -0.0288    1692387990.061013 
-0.5488    0.024    1692387990.066442 
-0.5304    0.0224    1692387990.0719423 
-0.5188    0.0008    1692387990.0774322 
-0.4568    0.016    1692387990.0828996 
-0.5408    0.0432    1692387990.0883589 
-0.4948    -0.036    1692387990.0938206 
-0.4252    -0.028    1692387990.09933 
-0.5068    0.0216    1692387990.1047728 
-0.4744    -0.0032    1692387990.110269 
-0.4392    0.0256    1692387990.1157243 
-0.5208    0.0128    1692387990.121142 
-0.5308    0.0008    1692387990.1266673 
-0.442    -0.0424    1692387990.1320755 
-0.5208    -0.032    1692387990.1375175 
-0.4704    -0.0368    1692387990.1430242 
-0.4812    -0.004    1692387990.1485426 
-0.472    0.008    1692387990.1539602 
-0.4988    0.0216    1692387990.1596298 
-0.4976    0.0112    1692387990.1650505 
-0.4768    -0.0016    1692387990.1705122 
-0.492    -0.016    1692387990.1760495 
-0.5776    -0.0336    1692387990.18151 
-0.4728    -0.0288    1692387990.1869767 
-0.5076    0.004    1692387990.1925075 
-0.5076    0.0072    1692387990.1979823 
-0.438    0.0248    1692387990.2034118 
-0.4916    0.0152    1692387990.2089307 
-0.5224    0.016    1692387990.2144287 
-0.4596    0.0328    1692387990.2198505 
-0.4936    -0.0256    1692387990.225388 
-0.5164    -0.0104    1692387990.230798 
-0.4324    -0.0328    1692387990.2363052 
-0.4872    -0.0448    1692387990.2418456 
-0.474    0.004    1692387990.2473698 
-0.4644    -0.0184    1692387990.2528012 
-0.5224    -0.0064    1692387990.2583196 
-0.526    -0.0104    1692387990.2637794 
-0.5116    -0.0216    1692387990.2692723 
-0.4832    0.04    1692387990.274845 
-0.5068    0.0264    1692387990.2803493 
-0.5456    0.0144    1692387990.2858505 
-0.5184    -0.0272    1692387990.2913876 
-0.478    -0.0232    1692387990.2968848 
-0.4864    -0.0016    1692387990.3023317 
-0.4952    0.0128    1692387990.3078446 
-0.4524    -0.0056    1692387990.3133566 
-0.5244    0.0024    1692387990.3187902 
-0.4916    0.0056    1692387990.324341 
-0.5056    -0.0016    1692387990.3297443 
-0.5172    -0.0072    1692387990.3352408 
-0.468    -0.0096    1692387990.3407369 
-0.5316    -0.0072    1692387990.3462243 
-0.5388    0.0072    1692387990.3516378 
-0.5348    -0.004    1692387990.3571558 
-0.5052    0.0072    1692387990.362664 
-0.4712    -0.0096    1692387990.3680737 
-0.5076    0.0104    1692387990.3735642 
-0.5128    -0.048    1692387990.378998 
-0.4816    0.0048    1692387990.3844697 
-0.432    0.0528    1692387990.3899589 
-0.4872    -0.0096    1692387990.395398 
